index,titulo,resumo,URL
465,Compras tranquilas: Como não cair no golpe da falsa venda,o golpe pode acontecer a qualquer um mas podemos evitálo com algumas dicas veja as principais dicas do itaú para te ajudar se proteger na hora das compras online,https://g1.globo.com/fato-ou-fake/itau/noticia/2023/08/08/compras-tranquilas-como-nao-cair-no-golpe-da-falsa-venda.ghtml
466,"#NÃO É BEM ASSIM: Messi viajou mesmo em assento de classe econômica, mas avião era fretado",imagem foi publicada nos stories de messi sem contextualização mas outros atletas explicam que não existe primeira classe nos voos fretados dos times da mls não se trata de um voo comercial comum,https://g1.globo.com/fato-ou-fake/noticia/2023/08/08/nao-e-bem-assim-messi-viajou-mesmo-em-assento-de-classe-economica-mas-aviao-era-fretado.ghtml
467,Ouça a entrevista de Elis Regina que viralizou depois de 43 anos,em julho deste ano áudio com trecho de entrevista da cantora viralizou no tiktok,https://g1.globo.com/fato-ou-fake/video/ouca-a-entrevista-de-elis-regina-que-viralizou-depois-de-43-anos-11838306.ghtml
468,É #FAKE vídeo que mostra robô fazendo jogada genial em partida de tênis de mesa,na verdade tratase de uma montagem feita a partir de cenas reais entre dois jogadores humanos durante o campeonato europeu em março de,https://g1.globo.com/fato-ou-fake/noticia/2023/08/04/e-fake-video-que-mostra-robo-fazendo-jogada-genial-em-partida-de-tenis-de-mesa.ghtml
469,A entrevista 'escondida' de Elis Regina que viralizou depois de 43 anos,confirmação da veracidade de áudio da cantora envolveu entrevista com uma perita um autor de biografia um exrepórter e também com um dos filhos de elis entre outros,https://g1.globo.com/pop-arte/noticia/2023/08/04/a-entrevista-escondida-de-elis-regina-que-viralizou-depois-de-43-anos.ghtml
470,É #FAKE que padre Marcelo Rossi e Anvisa recomendam 'Jasmim Gota do Líbano' para curar depressão,página fraudulenta imita a aparência do g que não publicou conteúdo alegado assessoria do padre marcelo afirma que menções a ele são falsas anvisa diz que não existe medicamento registrado na agência com o nome apontado na mensagem falsa,https://g1.globo.com/fato-ou-fake/noticia/2023/08/03/e-fake-que-padre-marcelo-rossi-e-anvisa-recomendam-jasmim-gota-do-libano-para-curar-depressao.ghtml
471,É #FAKE que túnel Marcello Alencar tenha problemas estruturais por vazamento,mensagem distorcida diz que ‘a água do mar já escorre como um pequeno rio pela galeria’ e que há ‘ metros de coluna de água’ de peso sobre o túnel prefeitura afirma que a estrutura não corre risco,https://g1.globo.com/fato-ou-fake/noticia/2023/08/01/e-fake-que-tunel-marcello-alencar-tenha-problemas-estruturais-por-vazamento.ghtml
472,Sabe identificar se a notícia criada por ChatGPT é falsa ou verdadeira? Teste o quiz do g1,o famoso programa de inteligência artificial foi programado para recusar ordem de produzir textos com mentiras mas alguns comandos permitem que ele crie reportagens com informações erradas o g criou e selecionou algumas para este desafio,https://g1.globo.com/fato-ou-fake/noticia/2023/08/01/sabe-identificar-se-a-noticia-criada-por-chatgpt-e-falsa-ou-verdadeira-teste-o-quiz-do-g1.ghtml
473,É #FAKE que Haddad tenha tocado 'Vai novinha' ao violão durante entrevista ao g1,vídeo é uma montagem em que autor inseriu áudio falso sobre as imagens,https://g1.globo.com/fato-ou-fake/noticia/2023/07/29/e-fake-que-haddad-tenha-tocado-vai-novinha-ao-violao-durante-entrevista-ao-g1.ghtml
474,A entrevista 'escondida' de Elis Regina que viralizou 43 anos depois,g investigou se entrevista que viralizou nas redes sociais realmente aconteceu veja passo a passo da apuração do repórter roney domingos,https://g1.globo.com/fato-ou-fake/video/a-entrevista-escondida-de-elis-regina-que-viralizou-43-anos-depois-11820797.ghtml
475,É #FAKE que vídeo em que 'policial' recebe propina de 'traficante' mostre situação real; imagens são do filme 'Era uma vez favela',as notas armas e fardas são fictícias e as cenas são interpretadas por atores,https://g1.globo.com/fato-ou-fake/noticia/2023/07/28/e-fake-que-video-em-que-policial-recebe-propina-de-traficante-mostre-situacao-real-imagens-sao-do-filme-era-uma-vez-favela.ghtml
476,É #FAKE entrevista em que 'assaltante' diz que conheceu namorada quando roubou celular dela,video não mostra uma situação real entrevistado é humorista e criador de conteúdo digital,https://g1.globo.com/fato-ou-fake/noticia/2023/07/27/e-fake-entrevista-em-que-assaltante-diz-que-conheceu-namorada-quando-roubou-celular-dela.ghtml
477,É #FAKE que ministro ataque Bíblia e cristãos em vídeo; cenas são de quadro de humor do grupo Porta dos Fundos,ministro na verdade é um personagem fictício interpretado pelo ator luis lobianco no vídeo,https://g1.globo.com/fato-ou-fake/noticia/2023/07/26/e-fake-que-ministro-ataque-biblia-e-cristaos-em-video-cenas-sao-de-quadro-de-humor-do-grupo-porta-dos-fundos.ghtml
478,É #FATO vídeo que mostra criança afundando no mar após boias se soltarem; ela passa bem,vídeo é perturbador porque não mostra o que acontece com a criança logo depois mas pai explica que ela está bem e sabe boiar,https://g1.globo.com/fato-ou-fake/noticia/2023/07/25/e-fato-video-que-mostra-crianca-afundando-no-mar-apos-boias-se-soltarem-ela-passa-bem.ghtml
479,É #FAKE que vídeo mostre onça nos Estúdios Globo,registro foi feito na cidade de areal no interior do rio de janeiro equipes de órgãos ambientais e da prefeitura foram ao local onde a gravação foi feita e confirmaram a ocorrência,https://g1.globo.com/fato-ou-fake/noticia/2023/07/20/e-fake-que-video-mostre-onca-nos-estudios-globo.ghtml
480,É #FAKE que ao mencionar 'poupança regional' Lula defenda confiscar poupança,termo se refere à reserva financeira em bancos de desenvolvimento advogada especialista em direito bancário esclarece que constituição não permite confiscar poupança,https://g1.globo.com/fato-ou-fake/noticia/2023/07/19/e-fake-que-ao-mencionar-poupanca-regional-lula-defenda-confiscar-poupanca.ghtml
481,É #FAKE que peixe tenha 'roubado' celular de turista no Rio; vídeo é das Filipinas,imagens foram gravadas nas filipinas em junho o episódio foi registrado por jornais mundo afora,https://g1.globo.com/fato-ou-fake/noticia/2023/07/19/e-fake-que-peixe-tenha-roubado-celular-de-turista-no-rio-video-e-das-filipinas.ghtml
482,É #FAKE que Merval Pereira tenha dito que STF colocou o país à disposição de Lula e dos comunistas,na verdade ele disse que bolsonaristas pensam dessa forma vídeo com montagem de trechos descontextualizados e fora de ordem viralizou na internet,https://g1.globo.com/fato-ou-fake/noticia/2023/07/18/e-fake-que-merval-pereira-tenha-dito-que-stf-colocou-o-pais-a-disposicao-de-lula-e-dos-comunistas.ghtml
483,É #FAKE que reforma tributária acabe com direito a herança,especialista explica que a constituição federal garante o direito à propriedade e o direito de herança e essa cláusula pétrea somente pode ser alterada com uma nova constituição,https://g1.globo.com/fato-ou-fake/noticia/2023/07/18/e-fake-que-reforma-tributaria-acabe-com-direito-a-heranca.ghtml
484,É #FAKE que atualização cadastral em Pontal do Araguaia tenha relação com o Censo do IBGE,prefeitura esclarece que menção ao ibge se deu por engano ibge esclarece que dados do censo são sigilosos,https://g1.globo.com/fato-ou-fake/noticia/2023/07/14/e-fake-que-atualizacao-cadastral-em-pontal-do-araguaia-tenha-relacao-com-o-censo-do-ibge.ghtml
485,É #FAKE cartaz que diz que o Inca precisa de toucas para crianças internadas,todos os anos com a proximidade do inverno a mensagem falsa se espalha mas o cartaz é falso e além disso aponta um endereço de entrega errado na verdade o inca que fica no rio de janeiro precisa de leite em pó integral e fraldas geriátricas,https://g1.globo.com/fato-ou-fake/noticia/2023/07/13/e-fake-cartaz-que-diz-que-o-inca-precisa-de-toucas-para-criancas-internadas.ghtml
486,É #FAKE que governo Lula acabou com as aposentadorias,inss e especialista em previdência desmentem publicação falsa mudanças nas regras ocorreram em durante o governo bolsonaro para os segurados que já contribuíam para o inss antes da promulgação da reforma foram aplicadas regras de transição para a concessão da aposentadoria por idade ou por tempo de contribuição,https://g1.globo.com/fato-ou-fake/noticia/2023/07/13/e-fake-que-governo-lula-acabou-com-as-aposentadorias.ghtml
487,É #FAKE que estepe com mais de cinco anos acarreta apreensão do veículo no RJ,detran afirma que alegações de vídeo são falsas nas operações de fiscalização são checadas as condições de desgaste do pneu independentemente do ano de fabricação,https://g1.globo.com/fato-ou-fake/noticia/2023/07/12/e-fake-que-estepe-com-mais-de-cinco-anos-acarreta-apreensao-do-veiculo-no-rj.ghtml
488,É #FAKE vídeo em que Cristiano Ronaldo arremessa filho do topo de um arranha-céu,montagem que circula na internet é baseada em um vídeo real em que jogador português brinca com o filho em uma piscina num quintal,https://g1.globo.com/fato-ou-fake/noticia/2023/07/11/e-fake-video-em-que-cristiano-ronaldo-arremessa-filho-do-topo-de-um-arranha-ceu.ghtml
489,É #FAKE declaração de prefeito de Santos de que UPA local atende a mais de 50% da população de São Vicente,prefeitura de santos afirma que o termo “população” usado por prefeito não foi uma referência à população geral de são vicente mas sim às pessoas atendidas na upa zona noroeste,https://g1.globo.com/fato-ou-fake/noticia/2023/07/07/e-fake-declaracao-de-prefeito-de-santos-de-que-upa-local-atende-a-mais-de-50percent-da-populacao-de-sao-vicente.ghtml
490,É #FAKE que decreto determine obrigatoriedade do domingo como dia de repouso oficial,mensagem usa print falso do diário oficial da união para alegar falsamente que governo lula editou decreto sobre o tema especialista explica o que a legislação diz sobre o tema,https://g1.globo.com/fato-ou-fake/noticia/2023/07/06/e-fake-que-decreto-determine-obrigatoriedade-do-domingo-como-dia-de-repouso-oficial.ghtml
491,É #FAKE que Shein esteja falindo e que tenha lançado aplicativo que paga por avaliação de produtos,empresa recomenda que nenhuma pessoa realize cadastros nestes aplicativos a fim de evitar o uso indevido de seus nomes informações pessoais e dados bancários,https://g1.globo.com/fato-ou-fake/noticia/2023/07/06/e-fake-que-shein-esteja-falindo-e-que-tenha-lancado-aplicativo-que-paga-por-avaliacao-de-produtos.ghtml
492,É #FAKE que vídeo mostre blitz de criminosos armados; cena é de uma série,imagens foram gravadas no rio e são de série para a internet diz criador de projeto segundo a pm cenas são de,https://g1.globo.com/fato-ou-fake/noticia/2023/07/05/e-fake-que-video-mostre-blitz-de-criminosos-armados-cena-e-de-uma-serie.ghtml
493,É #FAKE que Jackie Chan tenha se emocionado com a filha ao rever carreira; cena é de um filme,jovem mostrada no vídeo é a atriz haocun liu e cenas fazem parte do filme ride on,https://g1.globo.com/fato-ou-fake/noticia/2023/07/04/e-fake-que-jackie-chan-tenha-se-emocionado-com-a-filha-ao-rever-carreira-cena-e-de-um-filme.ghtml
494,É #FAKE que vídeo prove que Joe Biden seja um robô,o vídeo viral é uma montagem feita por um artista gráfico do tiktok ele diz que criou o vídeo para treinar as pessoas a identificar inteligência artificial,https://g1.globo.com/fato-ou-fake/noticia/2023/06/29/e-fake-que-video-prove-que-joe-biden-seja-um-robo.ghtml
495,É #FAKE publicação que diz que Metrô de SP abriu novo concurso em junho de 2023,o metrô de sp afirma que não tem nenhum concurso aberto e não houve anúncio de novos concursos,https://g1.globo.com/fato-ou-fake/noticia/2023/06/29/e-fake-publicacao-que-diz-que-metro-de-sp-abriu-novo-concurso-em-junho-de-2023.ghtml
496,É #FAKE que produto curou diabetes de Paula Toller,publicação falsa imita aparência do g e usa o nome da cantora para vender produto falso que não tem aval da anvisa médica alerta que diabetes não tem cura e golpe pode levar à morte,https://g1.globo.com/fato-ou-fake/noticia/2023/06/26/e-fake-que-produto-curou-diabetes-de-paula-toller.ghtml
497,É #FAKE vídeo que mostra suposta despedida de tripulantes de submarino,vídeo é uma montagem faz a boca de personagem mexer como se estivesse falando em português um falso texto de despedida,https://g1.globo.com/fato-ou-fake/noticia/2023/06/23/e-fake-video-que-mostra-suposta-despedida-de-tripulantes-de-submarino.ghtml
498,É #FAKE que igreja nos EUA pegou fogo durante a celebração de um casamento gay,na verdade igreja estava vazia e não houve feridos no incêndio,https://g1.globo.com/fato-ou-fake/noticia/2023/06/22/e-fake-que-igreja-nos-eua-pegou-fogo-durante-a-celebracao-de-um-casamento-gay.ghtml
499,É #FAKE que vídeo mostre ETs em quintal de casa em Las Vegas,o vídeo não é real foi criado artificialmente por um artista digital que se apresenta como criador de efeitos visuais,https://g1.globo.com/fato-ou-fake/noticia/2023/06/21/e-fake-que-video-mostre-ets-em-quintal-de-casa-em-las-vegas.ghtml
500,É #FAKE que vídeo em que homem lamenta destruição de plantação tenha sido gravado no governo Lula,imagens foram registradas em após ação de reintegração de posse ordenada pela justiça,https://g1.globo.com/fato-ou-fake/noticia/2023/06/16/e-fake-que-video-em-que-homem-lamenta-destruicao-de-plantacao-tenha-sido-gravado-no-governo-lula.ghtml
501,É #FATO vídeo em que homens e mulheres são arremessados para o alto por ventania durante tempestade na China,caso ocorreu na china e foi registrado por jornais segundo a imprensa local ninguém se feriu,https://g1.globo.com/fato-ou-fake/noticia/2023/06/15/e-fato-video-em-que-homens-e-mulheres-sao-arremessados-para-o-alto-por-ventania-durante-tempestade-na-china.ghtml
502,É #FAKE que vídeo mostre igreja transformada em bar no Chile,o que o vídeo mostra na verdade é uma igreja desconsagrada em e transformada em mercado em londres,https://g1.globo.com/fato-ou-fake/noticia/2023/06/15/e-fake-que-video-mostre-igreja-transformada-em-bar-no-chile.ghtml
503,É #FATO que vento forte leva tenda e clientes de restaurante na China,é fato que vento forte leva tenda e clientes de restaurante na china,https://g1.globo.com/fato-ou-fake/video/e-fato-que-vento-forte-leva-tenda-e-clientes-de-restaurante-na-china-11700952.ghtml
504,"É #FAKE que ministro Edson Fachin, do STF, seja dono de prédio mostrado em vídeo em SC",stf esclarece que conteúdo é completamente fantasioso e de desinformação sem escrúpulos e diz que a autoria do vídeo já está sob apuração dos órgãos competentes construtora afirma que detém propriedade integral e exclusiva do empreendimento,https://g1.globo.com/fato-ou-fake/noticia/2023/06/13/e-fake-que-ministro-edson-fachin-do-stf-seja-dono-de-predio-mostrado-em-video-em-sc.ghtml
505,É #FAKE que vídeo mostre dezenas de criminosos fortemente armados em comunidade do Rio; trata-se de uma filmagem,as postagens em redes sociais usam as imagens para criticar o stf e o governo lula mas elas são parte da gravação da série arcanjo renegado produzida pela afroreggae audiovisual para o globoplay a pm também confirmou se tratar de uma filmagem para streaming,https://g1.globo.com/fato-ou-fake/noticia/2023/06/10/e-fake-que-video-mostre-dezenas-de-criminosos-fortemente-armados-em-comunidade-do-rio-trata-se-de-uma-filmagem.ghtml
506,É #FAKE que William Bonner tenha associado ditadura ao governo Lula,mensagem falsa usa trecho de vídeo em que apresentador do jn falava sobre a ditadura militar,https://g1.globo.com/fato-ou-fake/noticia/2023/06/07/e-fake-que-william-bonner-tenha-associado-ditadura-ao-governo-lula.ghtml
507,É #FAKE vídeo que mostra homem de moto tentando raptar criança; trata-se de uma encenação,imagens foram publicadas em uma página que se identifica como criadora de conteúdo e que apresenta vídeos similares,https://g1.globo.com/fato-ou-fake/noticia/2023/06/06/e-fake-video-que-mostra-homem-de-moto-tentando-raptar-crianca-trata-se-de-uma-encenacao.ghtml
508,É #FAKE anúncio de doação de óculos de grau em postos de saúde da cidade de São Paulo,secretaria municipal de saúde alerta que as publicações são falsas e orienta sobre a forma adequada de buscar atendimento,https://g1.globo.com/fato-ou-fake/noticia/2023/06/02/e-fake-anuncio-de-doacao-de-oculos-de-grau-em-postos-de-saude-da-cidade-de-sao-paulo.ghtml
509,É #FAKE que vacina contra a gripe cause câncer,o fato ou fake mostrou o vídeo viral para a mestre em imunologia e phd em biociências e fisiopatologia letícia sarturi ela explica que a vacina não provoca nenhuma doença e além disso oferece segurança,https://g1.globo.com/fato-ou-fake/noticia/2023/06/01/e-fake-que-vacina-contra-a-gripe-cause-cancer.ghtml
510,É #FAKE que documentos vazados da ONU revelem plano para forçar crianças a ter parceiros sexuais,mensagens falsas derivam de publicação igualmente fraudulenta que distorce objetivos de relatório desenvolvido por entidades sérias baseado em rigorosas evidências científicas provenientes de diversas partes do mundo,https://g1.globo.com/fato-ou-fake/noticia/2023/05/31/e-fake-que-documentos-vazados-da-onu-revelem-plano-para-forcar-criancas-a-ter-parceiros-sexuais.ghtml
511,Imposto de Renda 2023: é #FAKE suposto e-mail da Receita para contribuinte corrigir declaração,receita federal alerta que não envia comunicações por email ou mensagens de texto solicitando a correção de erros em declarações por meio de links,https://g1.globo.com/fato-ou-fake/noticia/2023/05/29/imposto-de-renda-2023-e-fake-suposto-e-mail-da-receita-para-contribuinte-corrigir-declaracao.ghtml
512,É #FATO vídeo que mostra diretor da OMS Tedros Adhanom ensaiando passos de dança,tedros adhanom dança ao lado de uma coreógrafa que o ensina a dar alguns passos desta vez é verdade mas em meio à pandemia uma mensagem falsa o apontou como um homem de cropped que dança em um bar de santos,https://g1.globo.com/fato-ou-fake/noticia/2023/05/25/e-fato-video-que-mostra-diretor-da-oms-tedros-adhanom-ensaiando-passos-de-danca.ghtml
513,É #FAKE que decisão do STJ autoriza invasão de domicílio,superior tribunal de justiça aponta que mensagem viral é uma distorção sensacionalista do conteúdo jurídico de de um julgamento ocorrido em,https://g1.globo.com/fato-ou-fake/noticia/2023/05/25/e-fake-que-decisao-do-stj-autoriza-invasao-de-domicilio.ghtml
514,"É #FAKE imagem de explosão perto do Pentágono, nos EUA",o pentágono e o corpo de bombeiros de arlington confirmaram que a imagem é falsa e que não houve houve explosão dentro ou ao redor do pentágono nesta segunda imagem pode ter sido gerada por inteligência artificial,https://g1.globo.com/fato-ou-fake/noticia/2023/05/23/e-fake-imagem-de-explosao-perto-do-pentagono-nos-eua.ghtml
515,É #FAKE que ONG onde polícia encontrou armas e traficantes pertence a Luciano Huck,entidade pertence ao traficante josé cláudio fontoura piuma conhecido como gaúcho,https://g1.globo.com/fato-ou-fake/noticia/2023/05/22/e-fake-que-ong-onde-policia-encontrou-armas-e-traficantes-pertence-a-luciano-huck.ghtml
516,É #FAKE que fotos mostrem ministra da Saúde do Japão ou CEO do Twitter; tratam-se de imagens geradas por inteligência artificial,série de imagens artificiais circulam com legendas falsas que as apontam como reais,https://g1.globo.com/fato-ou-fake/noticia/2023/05/19/e-fake-que-fotos-mostrem-ministra-da-saude-do-japao-ou-ceo-do-twitter-tratam-se-de-imagens-geradas-por-inteligencia-artificial.ghtml
517,É #FAKE que imagem de cavalo em estábulo de luxo foi feita em Dubai,imagem é real no entanto não foi feita em dubai mas no heilan horse culture museum na china,https://g1.globo.com/fato-ou-fake/noticia/2023/05/18/e-fake-que-imagem-de-cavalo-em-estabulo-de-luxo-foi-feita-em-dubai.ghtml
518,É #FAKE que mulher em cadeira de rodas mostrada em vídeo de casamento é a cantora Céline Dion,mulher mostrada no vídeo é kathy poirier portadora de esclerose lateral amiotrófica,https://g1.globo.com/fato-ou-fake/noticia/2023/05/17/e-fake-que-mulher-em-cadeira-de-rodas-mostrada-em-video-de-casamento-e-a-cantora-celine-dion.ghtml
519,É #FAKE publicação que promete 'FGTS desbloqueado' e propõe compra de aplicativo,caixa esclarece que o conteúdo é falso e reforça os únicos canais de informações sobre o fgts,https://g1.globo.com/fato-ou-fake/noticia/2023/05/15/e-fake-publicacao-que-promete-fgts-desbloqueado-e-propoe-compra-de-aplicativo.ghtml
520,É #FAKE que Barroso defenda confisco de investimentos,vídeo viral deturpa trecho de voto em ministro do stf fazia uma comparação hipotética entre os ganhos do fgts e os ganhos de outros investimentos,https://g1.globo.com/fato-ou-fake/noticia/2023/05/12/e-fake-que-barroso-defenda-confisco-de-investimentos.ghtml
521,É #FAKE que Graal tenha instalado banheiro unissex,de acordo com a empresa o local filmado foi um banheiro masculino que teve que ser usado pontualmente apenas pelo público feminino por causa de uma reforma com a devida sinalização,https://g1.globo.com/fato-ou-fake/noticia/2023/05/12/e-fake-que-graal-tenha-instalado-banheiro-unissex.ghtml
522,É #FAKE que UTIs infantis de Pernambuco estejam lotadas por conta de vacina contra Covid-19,de acordo com a secretaria de saúde do estado informação não faz o menor sentido e aumento de casos está relacionado com o período de sazonalidade dos vírus respiratórios,https://g1.globo.com/fato-ou-fake/noticia/2023/05/11/e-fake-que-utis-infantis-de-pernambuco-estejam-lotadas-por-conta-de-vacina-contra-covid-19.ghtml
523,É #FAKE que vacinas mRNA contra Covid causaram 500 mil mortes nos EUA,centro de controle de doenças dos estados unidos aponta que mensagem é falsa e afirma que relatos de morte após a vacinação contra covid são raros,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2023/05/08/e-fake-que-vacinas-mrna-contra-covid-causaram-500-mil-mortes-nos-eua.ghtml
524,É #FAKE que Chico Buarque confesse em vídeo comprar música de compositores anônimos,mensagem falsa é baseada em trecho de documentário público e acessível em que chico buarque ironiza a origem de suas composições,https://g1.globo.com/fato-ou-fake/noticia/2023/05/05/e-fake-que-chico-buarque-confesse-em-video-comprar-musica-de-compositores-anonimos.ghtml
525,É #FATO vídeo que mostra robô que impressiona por parecer humano,ameca é construída por uma empresa britânica e foi lançada na ces,https://g1.globo.com/fato-ou-fake/noticia/2023/05/05/e-fato-video-que-mostra-robo-que-impressiona-por-parecer-humano.ghtml
526,É #FAKE que diretor da Anvisa foi demitido e mandou áudio antivacina,anvisa atesta que nenhum diretor foi demitido e que as alegações do áudio desestimulando a vacinação contra a covid são falsas,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2023/05/04/e-fake-que-diretor-da-anvisa-foi-demitido-e-mandou-audio-antivacina.ghtml
527,É #FAKE que PL das Fake News vai censurar versículos da Bíblia,texto em discussão não menciona os trechos citados na mensagem falsa e deixa claro que as proibições presentes na lei não podem restringir a manifestação artística intelectual de conteúdo satírico religioso político ficcional literário ou qualquer outra forma de manifestação cultural deputado deltan dallagnol publicou o conteúdo em suas redes sociais,https://g1.globo.com/fato-ou-fake/noticia/2023/04/28/e-fake-que-pl-das-fake-news-vai-censurar-versiculos-da-biblia.ghtml
528,É #FAKE que ponto de ônibus com biblioteca em imagem seja real,imagem é uma criação feita por meio de inteligência artificial por um estúdio de design,https://g1.globo.com/fato-ou-fake/noticia/2023/04/28/e-fake-que-ponto-de-onibus-com-biblioteca-em-imagem-seja-real.ghtml
529,É #FAKE que muro de quartel do Exército passou a ser vermelho em 2023,exército explica que o quartel mostrado em vídeo é do º esquadrão de cavalaria mecanizada de selva e que as cores vermelho e branco caracterizam historicamente as organizações militares da arma de cavalaria,https://g1.globo.com/fato-ou-fake/noticia/2023/04/27/e-fake-que-muro-de-quartel-do-exercito-passou-a-ser-vermelho-em-2023.ghtml
530,É #FAKE que Lula foi expulso de Portugal,presidente foi alvo de protestos mobilizados por partidos de extremadireita na ocasião ele também recebeu apoio ida à espanha já estava prevista antes do início da viagem,https://g1.globo.com/fato-ou-fake/noticia/2023/04/26/e-fake-que-lula-foi-expulso-de-portugal.ghtml
531,É #FAKE que vídeo mostre fiscalização do Ibama contra produtor rural em 2023,cenas foram gravadas em em meio à pandemia do coronavírus operação retirou invasores de terra indígena cachoeira seca para evitar contágio homem já havia sido advertido mas desobedeceu agentes,https://g1.globo.com/fato-ou-fake/noticia/2023/04/25/e-fake-que-video-mostre-fiscalizacao-do-ibama-contra-produtor-rural-em-2023.ghtml
532,É #FAKE que vídeo em que homem dança no palco mostre ministro da educação,quem aparece nas imagens é o vereador henrique carballal de salvador na bahia,https://g1.globo.com/fato-ou-fake/noticia/2023/04/21/e-fake-que-video-em-que-homem-danca-no-palco-mostre-ministro-da-educacao.ghtml
533,É FAKE que vídeo mostre mulher artificial criada na China,as imagens são de um vídeo promocional e mostram uma personagem de vídeo game,https://g1.globo.com/fato-ou-fake/noticia/2023/04/20/e-fake-que-video-mostre-mulher-artificial-criada-na-china.ghtml
534,É #FAKE que lei considera colisão entre moto e carro como atropelamento,artigo citado em mensagem falsa não cita motocicletas diz ministério dos transportes postagens circulam nas redes sociais pelo menos desde,https://g1.globo.com/fato-ou-fake/noticia/2023/04/14/e-fake-que-lei-considera-colisao-entre-moto-e-carro-como-atropelamento.ghtml
535,É #FAKE que Coca-Cola incluiu RNA mensageiro na bebida após Bill Gates comprar ações,empresa afirma que não houve qualquer alteração na fórmula do refrigerante,https://g1.globo.com/fato-ou-fake/noticia/2023/04/14/e-fake-que-coca-cola-incluiu-rna-mensageiro-na-bebida-apos-bill-gates-comprar-acoes.ghtml
536,É #FAKE que sangue de boi é misturado em fábricas de pó de café no Brasil,segundo áudio falso mistura acontece em todas as produtoras de pó de café embalado a vácuo do país para dar peso e volume ministério da agricultura afirma que não detectou nenhuma amostra de café com vestígios de sangue,https://g1.globo.com/fato-ou-fake/noticia/2023/04/13/e-fake-que-sangue-de-boi-e-misturado-em-fabricas-de-po-de-cafe-no-brasil.ghtml
537,É #FAKE que Lula decretou fim dos aplicativos de entrega,não há qualquer registro no diário oficial da união envolvendo o término dessas plataformas no país nem qualquer inclusão de projeto de lei em tramitação na câmara dos deputados,https://g1.globo.com/fato-ou-fake/noticia/2023/04/11/e-fake-que-lula-decretou-fim-dos-aplicativos-de-entrega.ghtml
538,É #FAKE que OMS disse que vacinas contra Covid-19 não são necessárias para crianças e adolescentes saudáveis,mensagens distorcem orientação do grupo consultivo estratégico de peritos em imunização da oms feita no dia de março,https://g1.globo.com/fato-ou-fake/noticia/2023/04/07/e-fake-que-oms-disse-que-vacinas-contra-covid-19-nao-sao-necessarias-para-criancas-e-adolescentes-saudaveis.ghtml
539,É #FAKE que g1 publicou reportagem dizendo que Lula cancelou a anistia do FIES,o g não publicou uma reportagem com esse título e conteúdo a imagem é uma montagem e foi obtida por meio de uma manipulação fraudulenta,https://g1.globo.com/fato-ou-fake/noticia/2023/04/07/e-fake-que-g1-publicou-reportagem-dizendo-que-lula-cancelou-a-anistia-do-fies.ghtml
540,É #FAKE que garoto que aparece em vídeo levando tapas é o autor do ataque em escola de SP,cena aconteceu em escola estadual de manaus e não tem relação com o crime do dia de março em são paulo quando uma professora foi morta a facadas,https://g1.globo.com/fato-ou-fake/noticia/2023/04/05/e-fake-que-garoto-que-aparece-em-video-levando-tapas-e-autor-do-ataque-em-escola-de-sp.ghtml
541,G1 no BDSP: Cientistas apresentam almôndega de carne de mamute,almôndega ainda não está pronta para ser consumida e precisa passar por testestem menu de contexto,https://g1.globo.com/fato-ou-fake/video/g1-no-bdsp-cientistas-apresentam-almondega-de-carne-de-mamute-11501838.ghtml
542,Fato ou Fake no BDSP: É #FAKE imagem do Papa Francisco de casaco branco 'estiloso',montagem foi feita por meio de inteligência artificial,https://g1.globo.com/fato-ou-fake/video/fato-ou-fake-no-bdsp-e-fake-imagem-do-papa-francisco-de-casaco-branco-estiloso-11501835.ghtml
543,'Como combater as fake news?': As perguntas sobre notícias falsas mais buscadas no Brasil nos últimos 12 meses,pesquisas no google por fake news aumentaram no período aponta levantamento do google trends dia internacional da checagem é comemorado neste domingo,https://g1.globo.com/fato-ou-fake/noticia/2023/04/02/como-combater-as-fake-news-as-perguntas-sobre-noticias-falsas-mais-buscadas-no-brasil-nos-ultimos-12-meses.ghtml
544,É #FAKE que vídeo mostre PMs simulando apreensão de armas na Bahia,na verdade as imagens foram registradas por uma companhia de produção audiovisual chamada opest criadora de uma série de ficção com episódios publicados em plataformas digitais,https://g1.globo.com/fato-ou-fake/noticia/2023/03/28/e-fake-que-video-mostre-pms-simulando-apreensao-de-armas-na-bahia.ghtml
545,É #FAKE que agentes do Censo 2022 estão fiscalizando quem recebe Bolsa Família,cadastro dos beneficiários não é feito pelo ibge mas sim nos centros de referência de assistência social cras e postos de atendimento do cadastro único benefício não tem relação com o instituto e é de responsabilidade do ministério do desenvolvimento social e assistência social família e combate à fome mds,https://g1.globo.com/fato-ou-fake/noticia/2023/03/23/e-fake-que-recenseadores-estao-fiscalizando-quem-recebe-bolsa-familia.ghtml
546,É #FAKE que vacina bivalente contra Covid-19 causa infarto,áudio que circula nas redes sociais sobre atletas sofrerem infarto após receber vacina bivalente contra covid e obrigatoriedade de extintores de incêndio em carros são falsos,https://g1.globo.com/fato-ou-fake/video/e-fake-que-vacina-bivalente-contra-covid-19-causa-infarto-11473330.ghtml
